track_id	dataset	gt_bpm	det_bpm	label	sub_bass_ratio	spectral_flatness	attack_rise_time	mfcc_variance	contrast_variance
4955051.LOFI	GS	140.0	140.15	0	0.777407	0.004935	8.0000	591.3290	14.9373
4955053.LOFI	GS	140.0	140.15	0	0.695700	0.017160	8.0000	320.6704	13.3451
4960424.LOFI	GS	85.0	177.23	-1	0.706778	0.003352	8.0000	586.1360	19.6385
4969415.LOFI	GS	120.0	119.82	0	0.489386	0.014877	8.0000	652.1838	12.1546
4984238.LOFI	GS	115.0	153.34	-1	0.703144	0.004469	8.0000	865.9202	16.7944
4993934.LOFI	GS	140.0	140.15	0	0.572621	0.008009	8.0000	559.9586	19.0448
5024644.LOFI	GS	140.0	105.1	-1	0.629641	0.049787	8.0000	315.1356	12.9787
5039329.LOFI	GS	87.0	135.26	-1	0.561499	0.001757	8.0000	1134.3716	23.4892
5051606.LOFI	GS	128.0	128.12	0	0.569811	0.026812	8.0000	512.3110	16.5541
5068771.LOFI	GS	174.0	174.49	0	0.534966	0.014071	8.0000	503.2066	22.2203
5070846.LOFI	GS	140.0	109.96	-1	0.451879	0.023592	8.0000	359.1672	15.3621
5073839.LOFI	GS	174.0	173.45	0	0.261812	0.034519	8.0000	421.8570	14.8263
5076753.LOFI	GS	140.0	139.45	0	0.809482	0.010843	8.0000	323.8420	14.9560
5076821.LOFI	GS	172.0	174.26	0	0.516023	0.001604	8.0000	1269.0681	28.0400
5078640.LOFI	GS	171.0	170.0	0	0.248665	0.005823	8.0000	393.1929	15.6965
5079918.LOFI	GS	139.5	140.18	0	0.255617	0.035276	8.0000	361.8223	11.8232
5081990.LOFI	GS	170.0	113.28	-1	0.899963	0.000690	8.0000	868.1572	19.7606
5089294.LOFI	GS	140.0	169.63	-1	0.634615	0.039363	8.0000	590.8406	13.7209
5102537.LOFI	GS	123.0	122.99	0	0.564277	0.002931	8.0000	1165.0308	25.5519
5117279.LOFI	GS	120.0	121.07	0	0.637278	0.001832	8.0000	1109.3381	18.2187
5118757.LOFI	GS	130.0	140.15	-1	0.636323	0.004086	8.0000	398.3937	11.4081
5135326.LOFI	GS	130.0	64.97	2	0.651297	0.000188	8.0000	1821.9041	56.7651
5137153.LOFI	GS	150.0	149.43	0	0.285398	0.114133	8.0000	397.3493	14.9808
5137154.LOFI	GS	70.0	139.97	1	0.602364	0.022588	8.0000	414.2475	15.6992
5137157.LOFI	GS	140.0	76.09	-1	0.248331	0.087788	8.0000	893.2235	21.7605
5137158.LOFI	GS	140.0	70.04	2	0.235720	0.063467	8.0000	332.3368	12.7760
5143186.LOFI	GS	138.0	139.96	0	0.320980	0.029800	8.0000	946.6628	11.5521
5157605.LOFI	GS	132.0	65.9	2	0.677015	0.007088	8.0000	278.0566	10.7778
5160584.LOFI	GS	128.0	127.93	0	0.746106	0.000346	8.0000	745.7567	17.5341
5162042.LOFI	GS	170.0	169.1	0	0.470757	0.040190	8.0000	617.3425	20.1802
5171396.LOFI	GS	174.0	173.99	0	0.370905	0.040234	9.0000	431.5728	14.3720
5195826.LOFI	GS	87.0	173.89	1	0.606490	0.041007	8.0000	400.7977	10.6778
5202182.LOFI	GS	140.0	139.69	0	0.534835	0.042031	8.0000	1080.8068	21.5292
5204781.LOFI	GS	124.0	123.64	0	0.372429	0.001881	8.0000	912.3961	16.4509
5213896.LOFI	GS	175.0	175.08	0	0.381452	0.058453	8.0000	146.8324	9.6808
5214265.LOFI	GS	120.0	119.97	0	0.696394	0.009970	8.0000	390.2156	15.7781
5214755.LOFI	GS	170.0	175.16	0	0.540517	0.005387	8.0000	925.9477	21.0704
5214943.LOFI	GS	74.0	73.96	0	0.505741	0.005874	8.0000	323.1608	11.7316
5237462.LOFI	GS	120.0	119.96	0	0.622095	0.003804	8.0000	667.7789	15.6721
5248391.LOFI	GS	140.0	140.08	0	0.526371	0.032256	8.0000	1128.1810	30.6459
5258365.LOFI	GS	148.0	147.81	0	0.640348	0.019384	8.0000	307.2483	13.8220
5261461.LOFI	GS	174.0	174.98	0	0.339963	0.106613	8.0000	243.7710	12.5411
5268098.LOFI	GS	126.0	125.93	0	0.515880	0.010162	8.0000	361.9272	16.1358
5294335.LOFI	GS	126.0	125.97	0	0.532882	0.002862	8.0000	901.1288	23.2715
5302339.LOFI	GS	165.0	172.94	-1	0.395889	0.022078	8.0000	430.9644	15.6778
5314439.LOFI	GS	148.0	147.53	0	0.429368	0.046415	8.0000	456.3611	14.4612
5315510.LOFI	GS	140.0	140.04	0	0.357755	0.034670	8.0000	272.7206	11.1683
5335389.LOFI	GS	140.0	104.97	-1	0.500076	0.072364	8.0000	1267.2441	18.3467
5345058.LOFI	GS	148.0	147.77	0	0.695686	0.010499	8.0000	301.5328	14.6288
5347155.LOFI	GS	175.0	174.95	0	0.073609	0.000185	8.0000	729.9724	19.6992
5355157.LOFI	GS	83.0	165.98	1	0.616278	0.002453	8.0000	1165.5873	33.4843
5356489.LOFI	GS	140.0	139.07	0	0.415275	0.001078	8.0000	695.6943	22.3504
5363251.LOFI	GS	140.0	140.15	0	0.310182	0.008309	8.0000	389.7532	20.0260
536656.LOFI	GS	173.0	130.0	-1	0.407815	0.040063	8.0000	277.0356	11.6516
5377710.LOFI	GS	127.5	127.83	0	0.512311	0.036074	8.0000	534.9939	13.4566
5406759.LOFI	GS	126.0	126.21	0	0.427563	0.039651	8.0000	1194.6587	12.3101
5431709.LOFI	GS	174.0	174.97	0	0.719528	0.002912	8.0000	679.5282	14.2296
547692.LOFI	GS	170.0	127.82	-1	0.319292	0.088812	8.0000	269.2999	11.1898
587794.LOFI	GS	140.0	140.32	0	0.361093	0.017753	8.0000	465.2199	11.2381
633082.LOFI	GS	126.0	126.01	0	0.770464	0.002718	8.0000	409.6482	13.8499
672063.LOFI	GS	175.0	175.0	0	0.590746	0.027371	8.0000	782.4886	14.0372
672064.LOFI	GS	175.0	175.28	0	0.613565	0.034391	8.0000	1021.5423	13.9103
691688.LOFI	GS	93.0	143.02	-1	0.488919	0.036312	8.0000	210.3253	12.7682
691694.LOFI	GS	90.0	145.08	-1	0.445986	0.028531	8.0000	248.5001	12.0686
710469.LOFI	GS	156.0	155.99	0	0.259534	0.060061	8.0000	202.5420	11.6477
750132.LOFI	GS	132.5	176.88	-1	0.734431	0.003687	8.0000	1004.8395	22.6235
825292.LOFI	GS	140.2	139.98	0	0.253112	0.054174	8.0000	199.6202	15.7547
861484.LOFI	GS	174.0	113.37	-1	0.320757	0.007023	8.0000	611.6186	15.0403
906680.LOFI	GS	169.73	127.26	-1	0.386311	0.014917	8.0000	221.2068	12.5231
906681.LOFI	GS	171.726	172.53	0	0.594533	0.009453	8.0000	594.3386	14.7836
906760.LOFI	GS	141.68	152.16	-1	0.629963	0.002920	8.0000	1650.7865	26.4395
907836.LOFI	GS	175.0	175.06	0	0.559946	0.042267	8.0000	635.0440	13.8771
907837.LOFI	GS	172.0	173.65	0	0.553882	0.037275	8.0000	1336.5773	15.0581
925895.LOFI	GS	140.0	140.24	0	0.635356	0.000570	8.0000	1090.8842	17.2734
942357.LOFI	GS	170.0	174.03	0	0.508282	0.002067	8.0000	1441.7990	22.2199
94350.LOFI	GS	151.0	151.2	0	0.447306	0.016680	8.0000	812.3868	21.4657
956606.LOFI	GS	125.0	127.23	0	0.545826	0.004291	9.0000	1143.2015	18.7189
986931.LOFI	GS	140.0	140.04	0	0.222317	0.057739	8.0000	237.7023	12.4169
989704.LOFI	GS	174.0	174.12	0	0.330147	0.037556	8.0000	678.7448	14.9002
