track_id	dataset	gt_bpm	det_bpm	label	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
disco.00017	GZ	123.62	123.57	0	62	123.05	16	0.994997	0.010529	0	1	0.988887	0.988896	0.985107	0.983404	0.979550	0.976772	0.983830	0.994997	0.993658
disco.00018	GZ	124.1	123.98	0	53	123.05	16	0.988130	0.008239	0	1	0.979774	0.975139	0.975901	0.983028	0.970448	0.980009	0.980955	0.988130	0.984351
disco.00019	GZ	117.41	117.56	0	58	117.45	1	0.972245	0.011648	0	0	0.972245	0.968411	0.959946	0.963201	0.961249	0.969462	0.957729	0.957113	0.957241
disco.00020	GZ	80.54	159.52	1	81	161.50	1	0.958780	0.043339	1	0	0.958780	0.934770	0.923007	0.922622	0.905260	0.905181	0.909744	0.921137	0.909506
disco.00021	GZ	109.69	109.75	0	47	107.67	4	0.973752	0.033843	0	0	0.946819	0.923814	0.935288	0.973752	0.914798	0.959088	0.948961	0.944531	0.894676
disco.00022	GZ	120.16	120.14	0	61	123.05	16	0.989497	0.020955	0	1	0.972348	0.968994	0.961924	0.961501	0.968091	0.987230	0.962073	0.989497	0.984783
disco.00023	GZ	114.58	114.45	0	57	112.35	16	0.944500	0.047315	0	1	0.922233	0.904393	0.890626	0.891108	0.897856	0.912481	0.896516	0.944500	0.890621
disco.00024	GZ	127.86	127.91	0	65	129.20	32	0.989017	0.013095	0	1	0.985718	0.980508	0.979090	0.979565	0.972754	0.971807	0.969715	0.971713	0.989017
disco.00025	GZ	124.09	124.11	0	63	123.05	1	0.987616	0.012863	0	0	0.987616	0.980524	0.979530	0.979798	0.972569	0.971195	0.974985	0.974521	0.951562
disco.00026	GZ	119.51	119.44	0	54	117.45	8	0.965056	0.066170	0	1	0.932266	0.900185	0.891389	0.886440	0.897588	0.965056	0.882402	0.952026	0.908349
disco.00027	GZ	111.25	111.31	0	54	112.35	16	0.983343	0.085883	0	1	0.939457	0.917674	0.901455	0.890695	0.881265	0.862114	0.893465	0.983343	0.982754
disco.00028	GZ	121.85	122.65	0	62	123.05	16	0.990561	0.032487	0	1	0.968494	0.956055	0.959263	0.955504	0.956886	0.990127	0.955215	0.990561	0.986402
disco.00029	GZ	104.94	105.02	0	54	103.36	16	0.976438	0.010490	0	1	0.973554	0.968260	0.964761	0.965489	0.963202	0.963931	0.966408	0.976438	0.972592
disco.00030	GZ	136.3	136.18	0	63	136.00	1	0.988390	0.026542	1	0	0.988390	0.979188	0.972291	0.967489	0.962610	0.961087	0.958308	0.955145	0.938729
disco.00031	GZ	123.78	123.57	0	60	123.05	1	0.968860	0.019416	1	0	0.968860	0.959189	0.956377	0.951055	0.948678	0.947649	0.943006	0.950210	0.945882
disco.00032	GZ	111.6	110.15	0	53	112.35	16	0.968625	0.018619	0	1	0.965749	0.955916	0.950878	0.957294	0.944459	0.949136	0.948107	0.968625	0.941940
disco.00033	GZ	127.24	127.86	0	62	129.20	1	0.951113	0.068370	1	0	0.951113	0.917923	0.902111	0.887072	0.878413	0.878318	0.844854	0.899257	0.849872
disco.00034	GZ	130.68	130.26	0	63	129.20	1	0.978676	0.020919	0	0	0.978676	0.965520	0.956843	0.952587	0.958672	0.966991	0.953979	0.963311	0.949028
disco.00035	GZ	121.74	121.5	0	60	123.05	8	0.987707	0.024309	0	1	0.976309	0.963313	0.963484	0.958997	0.961366	0.987707	0.958084	0.984740	0.979400
disco.00036	GZ	135.82	135.83	0	65	136.00	2	0.987532	0.005474	0	1	0.987429	0.987532	0.981641	0.983477	0.982476	0.979573	0.979826	0.985006	0.975836
disco.00037	GZ	130.51	130.5	0	67	129.20	1	0.987424	0.024239	1	0	0.987424	0.979856	0.976318	0.972914	0.965286	0.961084	0.960689	0.960104	0.953911
disco.00038	GZ	123.23	123.29	0	62	123.05	1	0.970277	0.015838	0	1	0.970277	0.954995	0.949232	0.950947	0.953883	0.950958	0.958343	0.965864	0.958706
disco.00039	GZ	111.05	110.52	0	54	112.35	1	0.975314	0.030027	1	0	0.975314	0.966769	0.958730	0.952751	0.942688	0.935458	0.943042	0.947532	0.939452
disco.00040	GZ	138.03	138.07	0	69	136.00	1	0.994690	0.002580	0	1	0.994690	0.992928	0.992086	0.992283	0.990983	0.991715	0.991502	0.992134	0.994010
disco.00041	GZ	53.17	159.5	-1	77	161.50	1	0.915180	0.148493	1	0	0.915180	0.834781	0.795787	0.768843	0.777904	0.746411	0.764531	0.725484	0.723362
disco.00042	GZ	105.2	105.13	0	52	103.36	2	0.956629	0.019981	0	1	0.949305	0.956629	0.940261	0.944356	0.933035	0.926954	0.927321	0.945101	0.905247
disco.00043	GZ	127.71	127.86	0	63	129.20	1	0.966029	0.027361	0	1	0.966029	0.945645	0.937986	0.933726	0.932749	0.938587	0.939414	0.957210	0.938751
disco.00044	GZ	123.15	123.12	0	61	123.05	2	0.969283	0.018023	0	0	0.967077	0.969283	0.959130	0.959652	0.952676	0.944178	0.944319	0.949844	0.941615
disco.00045	GZ	122.93	122.95	0	60	123.05	16	0.994323	0.014475	0	1	0.981508	0.984457	0.979842	0.979853	0.972936	0.967386	0.978240	0.994323	0.993505
disco.00046	GZ	120.47	120.39	0	58	123.05	1	0.983075	0.012065	0	1	0.983075	0.973009	0.971108	0.970912	0.968021	0.975065	0.966870	0.973747	0.968350
disco.00047	GZ	50.42	173.9	-1	62	123.05	1	0.858783	0.175546	0	1	0.858783	0.755171	0.710347	0.680890	0.676407	0.644586	0.654063	0.685585	0.764505
disco.00048	GZ	101.36	101.11	0	51	99.38	16	0.979389	0.024134	0	1	0.961314	0.951755	0.939660	0.952303	0.945913	0.966436	0.959483	0.979389	0.958207
disco.00049	GZ	119.34	119.42	0	53	123.05	1	0.950478	0.016917	0	1	0.950478	0.918683	0.922352	0.942321	0.919331	0.932129	0.934993	0.944723	0.947684
disco.00050	GZ	109.48	110.02	0	54	107.67	8	0.961413	0.028732	0	1	0.943295	0.932830	0.927962	0.940991	0.932532	0.961413	0.921423	0.946835	0.912849
disco.00051	GZ	109.48	109.98	0	54	107.67	8	0.967947	0.022793	0	1	0.952009	0.944970	0.940066	0.951348	0.945339	0.967947	0.934999	0.956630	0.929705
disco.00052	GZ	125.92	125.88	0	59	123.05	1	0.983005	0.016165	0	0	0.983005	0.974452	0.965677	0.962789	0.968003	0.971914	0.960335	0.965439	0.971417
disco.00053	GZ	139.23	139.18	0	69	136.00	1	0.981430	0.013503	0	1	0.981430	0.973177	0.970210	0.968608	0.966408	0.967246	0.966104	0.973453	0.962762
disco.00054	GZ	113.88	113.71	0	55	112.35	8	0.975190	0.007639	0	1	0.966323	0.954935	0.961039	0.970742	0.956252	0.975190	0.971529	0.973404	0.968778
disco.00055	GZ	129.94	129.94	0	66	129.20	16	0.968780	0.010775	0	1	0.965350	0.949427	0.953285	0.960781	0.946270	0.959972	0.957567	0.968780	0.958444
disco.00056	GZ	88.26	176.23	1	43	89.10	1	0.962865	0.026026	0	1	0.962865	0.938313	0.935365	0.943507	0.926669	0.927057	0.931816	0.940630	0.941950
disco.00057	GZ	118.18	118.28	0	58	117.45	1	0.963310	0.039076	0	1	0.963310	0.937053	0.924484	0.915595	0.919504	0.923983	0.919270	0.933710	0.925894
disco.00058	GZ	131.54	131.55	0	56	129.20	16	0.987809	0.020792	0	1	0.975823	0.969471	0.967642	0.966391	0.962425	0.958084	0.965455	0.987809	0.986743
disco.00059	GZ	125.14	125.18	0	62	123.05	32	0.990234	0.031881	0	1	0.959622	0.958452	0.953603	0.956936	0.958252	0.986762	0.955717	0.988434	0.990234
disco.00060	GZ	129.64	129.63	0	65	129.20	16	0.964276	0.014159	0	1	0.956776	0.938614	0.944637	0.953267	0.935051	0.952516	0.949884	0.964276	0.950350
disco.00061	GZ	125.78	125.82	0	60	123.05	16	0.987542	0.010129	0	1	0.983428	0.979841	0.976590	0.977375	0.977266	0.977452	0.977340	0.987542	0.981448
disco.00062	GZ	109.17	109.17	0	55	107.67	8	0.975619	0.007634	0	1	0.966575	0.965941	0.963652	0.969395	0.964828	0.975619	0.969573	0.974854	0.969991
disco.00063	GZ	130.45	130.51	0	63	129.20	16	0.994656	0.027608	0	1	0.986777	0.975127	0.968917	0.963996	0.958915	0.954952	0.965179	0.994656	0.992355
disco.00064	GZ	122.64	122.73	0	62	123.05	1	0.967237	0.080459	1	0	0.967237	0.931873	0.917132	0.907828	0.894275	0.879282	0.851008	0.821186	0.719973
disco.00065	GZ	131.83	133.47	0	66	129.20	1	0.958499	0.028578	0	1	0.958499	0.932974	0.926868	0.935127	0.917438	0.922566	0.933333	0.956937	0.918771
disco.00066	GZ	133.35	133.52	0	63	136.00	1	0.982720	0.017591	0	1	0.982720	0.974023	0.966265	0.965303	0.957394	0.958574	0.964955	0.975731	0.959763
disco.00067	GZ	100.44	100.49	0	47	99.38	1	0.965075	0.019122	0	0	0.965075	0.954404	0.946052	0.951143	0.944500	0.945854	0.943073	0.948885	0.931711
disco.00068	GZ	106.97	106.69	0	54	107.67	1	0.975099	0.044535	1	0	0.975099	0.956835	0.941301	0.931622	0.919559	0.915728	0.922050	0.939894	0.929507
disco.00069	GZ	107.58	107.55	0	52	107.67	1	0.969796	0.021753	0	1	0.969796	0.969182	0.957034	0.951399	0.944688	0.941270	0.941422	0.962261	0.931965
disco.00070	GZ	109.48	110.08	0	55	107.67	8	0.967641	0.023027	0	1	0.950531	0.944331	0.938477	0.951779	0.944897	0.967641	0.935026	0.955786	0.930364
disco.00071	GZ	113.93	113.77	0	56	112.35	16	0.962132	0.016080	0	1	0.955323	0.943494	0.945454	0.949045	0.929027	0.950026	0.946649	0.962132	0.940803
disco.00072	GZ	136.8	136.71	0	66	136.00	1	0.969986	0.057767	1	0	0.969986	0.953873	0.939236	0.925183	0.911168	0.913270	0.896550	0.901572	0.858400
disco.00073	GZ	113.92	114.08	0	56	112.35	4	0.974250	0.019973	0	1	0.948611	0.938169	0.943310	0.974250	0.934173	0.970898	0.968116	0.970197	0.959943
disco.00074	GZ	112.08	111.82	0	56	112.35	16	0.955744	0.019962	0	1	0.949065	0.936727	0.931398	0.935210	0.917999	0.939290	0.936354	0.955744	0.931488
disco.00075	GZ	132.63	132.49	0	68	136.00	1	0.980654	0.010656	0	1	0.980654	0.971188	0.970980	0.971645	0.966262	0.969016	0.957679	0.953780	0.977339
disco.00076	GZ	127.38	127.64	0	63	129.20	1	0.984290	0.015409	1	0	0.984290	0.977213	0.975711	0.972677	0.969309	0.968454	0.961623	0.963601	0.964259
disco.00077	GZ	117.39	117.62	0	54	117.45	8	0.973144	0.022736	0	1	0.954476	0.946341	0.936300	0.942409	0.954488	0.973144	0.940553	0.966682	0.972945
disco.00078	GZ	127.99	128.49	0	62	129.20	1	0.942493	0.049766	0	1	0.942493	0.910236	0.887484	0.876196	0.883741	0.897970	0.900386	0.915603	0.874972
disco.00079	GZ	121.03	121.0	0	61	123.05	2	0.974117	0.011289	0	1	0.968254	0.974117	0.963893	0.964508	0.960071	0.957008	0.958295	0.971634	0.961764
disco.00080	GZ	98.09	122.35	-1	48	99.38	32	0.985046	0.043077	0	1	0.960339	0.940582	0.936122	0.938925	0.941818	0.974200	0.942119	0.981991	0.985046
disco.00081	GZ	129.71	130.28	0	42	86.13	16	0.974170	0.022034	1	1	0.955847	0.934319	0.933899	0.953097	0.966764	0.935194	0.955109	0.974170	0.951173
disco.00082	GZ	123.12	123.23	0	49	123.05	16	0.993068	0.005253	0	1	0.984503	0.979369	0.982184	0.991243	0.978597	0.992015	0.991125	0.993068	0.991533
disco.00083	GZ	116.94	117.1	0	52	117.45	8	0.982277	0.055873	0	1	0.935916	0.924994	0.920968	0.920208	0.927813	0.982277	0.914923	0.972090	0.964267
disco.00084	GZ	114.69	114.69	0	58	112.35	16	0.990471	0.002176	0	1	0.990378	0.989217	0.987373	0.985545	0.986945	0.990361	0.984351	0.990471	0.989539
disco.00085	GZ	123.63	123.7	0	60	123.05	4	0.994092	0.003875	0	1	0.990731	0.987675	0.987944	0.994092	0.988172	0.993394	0.992246	0.992473	0.989701
disco.00086	GZ	125.25	125.0	0	62	123.05	1	0.946845	0.034328	0	0	0.946845	0.936477	0.932509	0.936080	0.910248	0.909274	0.902091	0.901276	0.914786
disco.00087	GZ	105.94	105.5	0	52	107.67	1	0.957205	0.020861	0	1	0.957205	0.939959	0.935677	0.937013	0.934537	0.942264	0.927701	0.928467	0.946051
disco.00088	GZ	124.18	124.22	0	62	123.05	1	0.980961	0.013482	0	0	0.980961	0.972059	0.968975	0.967702	0.967256	0.969228	0.962273	0.965268	0.965696
disco.00089	GZ	129.84	129.92	0	65	129.20	16	0.961811	0.016815	0	1	0.952148	0.932979	0.939140	0.949031	0.927871	0.947058	0.945651	0.961811	0.944341
disco.00090	GZ	128.24	128.47	0	63	129.20	8	0.984940	0.003977	0	1	0.982789	0.981075	0.979394	0.980851	0.976723	0.984940	0.981099	0.984928	0.979621
disco.00091	GZ	100.12	100.11	0	44	99.38	12	0.989999	0.012808	0	0	0.935003	0.969321	0.931319	0.989908	0.964948	0.989806	0.989999	0.988791	0.985062
disco.00092	GZ	115.13	114.92	0	56	117.45	1	0.969732	0.029719	0	1	0.969732	0.957975	0.947928	0.948130	0.924072	0.915627	0.932099	0.953812	0.918657
disco.00093	GZ	110.29	110.01	0	40	107.67	32	0.989488	0.028532	0	1	0.976207	0.965750	0.963191	0.958720	0.957451	0.957979	0.965194	0.950499	0.989488
disco.00094	GZ	138.44	138.38	0	67	136.00	1	0.967338	0.024162	0	0	0.967338	0.950128	0.949638	0.954348	0.936714	0.956818	0.929454	0.931007	0.893083
disco.00095	GZ	121.05	121.09	0	61	123.05	8	0.978163	0.014626	0	1	0.975415	0.965000	0.962074	0.959059	0.960423	0.978163	0.957988	0.975066	0.972556
disco.00096	GZ	102.33	102.33	0	51	103.36	1	0.975435	0.018243	0	0	0.975435	0.967979	0.961070	0.964581	0.951939	0.945398	0.953313	0.963458	0.943054
disco.00097	GZ	130.35	130.38	0	64	129.20	4	0.992497	0.009862	0	1	0.978739	0.975758	0.975944	0.992497	0.978785	0.988057	0.986485	0.988902	0.988854
disco.00098	GZ	122.37	122.35	0	62	123.05	16	0.989728	0.021569	0	1	0.977826	0.972087	0.968273	0.968045	0.963171	0.961955	0.967277	0.989728	0.984398
disco.00099	GZ	122.37	122.35	0	62	123.05	16	0.989728	0.021569	0	1	0.977826	0.972087	0.968273	0.968045	0.963171	0.961955	0.967277	0.989728	0.984398
hiphop.00000	GZ	119.18	119.21	0	59	117.45	1	0.987522	0.009240	0	0	0.987522	0.982837	0.980380	0.981062	0.977042	0.979523	0.975410	0.974184	0.975941
hiphop.00001	GZ	91.91	185.36	1	45	92.29	16	0.995733	0.019829	0	1	0.956960	0.959802	0.954393	0.991036	0.961257	0.990551	0.991339	0.995733	0.994757
hiphop.00002	GZ	99.33	99.43	0	50	99.38	32	0.980429	0.032707	0	1	0.941533	0.897866	0.922574	0.954999	0.899409	0.974659	0.953911	0.974253	0.980429
hiphop.00003	GZ	94.7	185.87	1	44	92.29	4	0.993624	0.028873	0	0	0.960341	0.964734	0.958153	0.993624	0.961006	0.988890	0.985628	0.983481	0.964769
hiphop.00004	GZ	96.55	96.79	0	48	95.70	16	0.980123	0.068649	0	1	0.918777	0.907735	0.909242	0.913705	0.885872	0.888204	0.924796	0.980123	0.980038
hiphop.00005	GZ	142.39	141.5	0	34	71.78	12	0.996054	0.001341	0	0	0.921680	0.996016	0.921143	0.995524	0.994620	0.994861	0.996054	0.994807	0.993129
hiphop.00006	GZ	99.93	99.9	0	50	99.38	1	0.968770	0.015654	0	1	0.968770	0.955787	0.943987	0.950444	0.948760	0.965239	0.959739	0.961883	0.937410
hiphop.00007	GZ	120.43	120.92	0	61	123.05	8	0.991982	0.031245	0	1	0.956509	0.932735	0.937113	0.964997	0.932623	0.991982	0.964966	0.990329	0.987407
hiphop.00008	GZ	84.54	168.85	1	76	172.27	8	0.918510	0.047242	0	1	0.912562	0.865064	0.877471	0.885163	0.859183	0.918510	0.857351	0.893022	0.837448
hiphop.00009	GZ	103.56	103.18	0	50	103.36	1	0.975004	0.040529	0	0	0.975004	0.951514	0.933013	0.920317	0.935937	0.969441	0.910278	0.944901	0.902488
hiphop.00010	GZ	97.07	127.85	-1	48	95.70	4	0.983965	0.011034	0	0	0.978086	0.973121	0.974500	0.983965	0.970626	0.976436	0.972741	0.969392	0.969367
hiphop.00011	GZ	100.02	100.07	0	66	136.00	32	0.956771	0.014784	1	1	0.946811	0.936950	0.935871	0.938618	0.949214	0.937580	0.945357	0.948574	0.956771
hiphop.00012	GZ	99.53	196.02	1	49	99.38	16	0.983251	0.027207	0	1	0.939822	0.915842	0.933030	0.976562	0.911249	0.975847	0.980704	0.983251	0.972265
hiphop.00013	GZ	101.92	101.76	0	51	103.36	2	0.990285	0.010214	0	0	0.990128	0.990285	0.985626	0.986413	0.981274	0.978868	0.970647	0.962510	0.956110
hiphop.00014	GZ	133.64	133.39	0	66	136.00	1	0.981173	0.006988	0	0	0.981173	0.977897	0.974636	0.978353	0.973351	0.974700	0.971433	0.972539	0.973733
hiphop.00015	GZ	98.93	170.85	-1	98	198.77	1	0.975652	0.025066	0	1	0.975652	0.955204	0.943542	0.941021	0.945966	0.956256	0.936264	0.959805	0.955808
hiphop.00016	GZ	100.95	101.0	0	50	99.38	4	0.980492	0.033957	0	0	0.930260	0.905788	0.925466	0.980492	0.901479	0.977476	0.974075	0.971283	0.962809
hiphop.00017	GZ	97.73	97.79	0	48	99.38	8	0.995353	0.005766	0	0	0.986391	0.979053	0.986279	0.994795	0.979256	0.995353	0.994101	0.993269	0.992782
hiphop.00018	GZ	104.93	141.17	-1	71	143.55	1	0.971286	0.017297	1	0	0.971286	0.961395	0.959127	0.953413	0.957775	0.951546	0.946845	0.949747	0.954566
hiphop.00019	GZ	100.76	100.77	0	51	99.38	4	0.985162	0.014910	0	0	0.971472	0.964953	0.969032	0.985162	0.963868	0.982761	0.981937	0.981546	0.966008
hiphop.00020	GZ	117.32	116.34	0	58	117.45	32	0.945248	0.043328	0	1	0.922899	0.904503	0.897932	0.899337	0.874699	0.905467	0.887803	0.942787	0.945248
hiphop.00021	GZ	100.97	101.0	0	51	99.38	2	0.988099	0.004201	0	1	0.978859	0.988099	0.976014	0.986374	0.983924	0.985141	0.983872	0.987355	0.980939
hiphop.00022	GZ	101.01	100.95	0	50	99.38	1	0.968296	0.017157	0	0	0.968296	0.952819	0.949457	0.953156	0.937101	0.955735	0.957532	0.941562	0.938299
hiphop.00023	GZ	95.91	187.81	1	48	92.29	8	0.968006	0.034608	0	1	0.949371	0.939088	0.920993	0.926830	0.937837	0.968006	0.928959	0.942043	0.904142
hiphop.00024	GZ	101.74	101.8	0	51	103.36	16	0.989264	0.021625	0	1	0.976497	0.964604	0.964940	0.966106	0.967638	0.987586	0.967638	0.989264	0.985331
hiphop.00025	GZ	105.79	105.94	0	53	107.67	4	0.980911	0.008347	0	1	0.968772	0.962664	0.962945	0.980911	0.960532	0.978878	0.976393	0.976355	0.978559
hiphop.00026	GZ	102.38	102.4	0	52	103.36	32	0.959568	0.017062	0	1	0.950327	0.946724	0.937205	0.941107	0.933278	0.939811	0.943905	0.959503	0.959568
hiphop.00027	GZ	90.87	179.07	1	45	92.29	32	0.990579	0.074910	0	1	0.904365	0.890723	0.884260	0.926972	0.888103	0.963276	0.932753	0.969201	0.990579
hiphop.00028	GZ	89.35	175.1	1	45	92.29	2	0.972505	0.019732	0	0	0.956487	0.972505	0.947194	0.965550	0.958184	0.962055	0.941986	0.949058	0.921723
hiphop.00029	GZ	93.06	124.04	-1	60	123.05	1	0.946256	0.056208	1	1	0.946256	0.906739	0.887853	0.892243	0.925416	0.886325	0.879019	0.911635	0.877563
hiphop.00030	GZ	179.12	179.14	0	43	89.10	16	0.997408	0.008892	0	1	0.980514	0.983180	0.980905	0.994185	0.983272	0.997333	0.993760	0.997408	0.996805
hiphop.00031	GZ	99.92	100.7	0	51	99.38	32	0.969731	0.023886	0	1	0.958848	0.940805	0.948312	0.952026	0.942930	0.943379	0.941520	0.966649	0.969731
hiphop.00032	GZ	100.51	101.18	0	51	99.38	8	0.976259	0.028910	0	1	0.963385	0.950156	0.941490	0.946570	0.947529	0.976259	0.945573	0.963835	0.947169
hiphop.00033	GZ	97.04	194.67	1	47	95.70	32	0.987807	0.121750	0	1	0.946716	0.922092	0.886425	0.866635	0.845046	0.865480	0.855421	0.782723	0.987807
hiphop.00034	GZ	98.74	100.5	0	100	198.77	16	0.970809	0.058444	0	1	0.958602	0.917515	0.907215	0.906377	0.895521	0.920424	0.900402	0.970809	0.941223
hiphop.00035	GZ	83.95	112.07	-1	72	143.55	16	0.982607	0.011557	0	1	0.964936	0.979831	0.969294	0.972806	0.967652	0.963583	0.973269	0.982607	0.981066
hiphop.00036	GZ	116.26	116.34	0	58	117.45	1	0.946601	0.039163	0	0	0.946601	0.935802	0.930791	0.934893	0.903105	0.911771	0.891584	0.881378	0.843015
hiphop.00037	GZ	71.96	143.99	1	73	143.55	1	0.962702	0.021749	0	1	0.962702	0.944362	0.939900	0.942007	0.931093	0.949602	0.930507	0.951006	0.932845
hiphop.00038	GZ	91.55	183.07	1	88	184.57	16	0.982442	0.114600	0	1	0.923431	0.853648	0.847247	0.867110	0.855250	0.981905	0.868573	0.982442	0.979378
hiphop.00039	GZ	95.05	190.01	1	95	184.57	1	0.934781	0.034839	0	1	0.934781	0.903511	0.883755	0.879225	0.896372	0.934013	0.876856	0.928793	0.933433
hiphop.00040	GZ	79.66	160.02	1	41	80.75	8	0.958292	0.090239	0	1	0.908550	0.868793	0.830158	0.846725	0.867313	0.958292	0.854789	0.924655	0.908201
hiphop.00041	GZ	92.05	185.15	1	49	92.29	4	0.968350	0.013242	0	1	0.953510	0.930698	0.943489	0.968350	0.927088	0.959250	0.956744	0.966089	0.956706
hiphop.00042	GZ	91.1	185.73	1	47	92.29	4	0.970111	0.020630	0	1	0.948905	0.950056	0.942295	0.970111	0.941141	0.966665	0.961105	0.965680	0.943960
hiphop.00043	GZ	89.96	67.51	-1	47	89.10	4	0.975810	0.025428	0	0	0.952709	0.948055	0.946662	0.975810	0.947195	0.973768	0.967554	0.962095	0.935910
hiphop.00044	GZ	118.29	117.54	0	59	117.45	1	0.924727	0.075957	0	0	0.924727	0.870911	0.845385	0.852778	0.852154	0.857081	0.819833	0.825474	0.809608
hiphop.00045	GZ	95.05	190.01	1	95	184.57	1	0.934781	0.034839	0	1	0.934781	0.903511	0.883755	0.879225	0.896372	0.934013	0.876856	0.928793	0.933433
hiphop.00046	GZ	96.83	192.25	1	46	95.70	8	0.977824	0.015475	0	0	0.969937	0.967891	0.959564	0.965134	0.959240	0.977824	0.957829	0.966543	0.926458
hiphop.00047	GZ	97.58	145.43	-1	43	95.70	16	0.956840	0.033437	0	1	0.949951	0.930787	0.917970	0.914065	0.910046	0.942641	0.928836	0.956840	0.910723
hiphop.00048	GZ	96.81	96.72	0	48	95.70	8	0.979025	0.044746	0	1	0.946762	0.922304	0.932530	0.936029	0.928681	0.979025	0.930949	0.973065	0.947079
hiphop.00049	GZ	101.94	101.76	0	64	129.20	16	0.969469	0.018635	1	1	0.963345	0.946039	0.945449	0.959732	0.965633	0.945408	0.947002	0.969469	0.954667
hiphop.00050	GZ	99.86	196.25	1	50	99.38	12	0.973695	0.084729	0	1	0.908600	0.889470	0.888461	0.889656	0.883823	0.883883	0.973695	0.881396	0.904785
hiphop.00051	GZ	104.77	104.76	0	50	103.36	4	0.958489	0.020787	0	1	0.942813	0.936673	0.933222	0.958489	0.920482	0.938731	0.945475	0.954011	0.928176
hiphop.00052	GZ	104.96	105.03	0	53	103.36	4	0.989721	0.028476	0	1	0.949547	0.958135	0.949189	0.989721	0.957110	0.985626	0.981779	0.982172	0.964356
hiphop.00053	GZ	108.12	108.09	0	55	107.67	16	0.994247	0.023782	0	1	0.973905	0.968044	0.964137	0.970631	0.968490	0.989270	0.970300	0.994247	0.991798
hiphop.00054	GZ	112.26	112.2	0	56	112.35	4	0.993416	0.016005	0	1	0.963499	0.964764	0.962015	0.993416	0.964349	0.992901	0.991480	0.993070	0.990059
hiphop.00055	GZ	82.02	102.73	-1	53	107.67	16	0.937049	0.037882	1	1	0.933731	0.875921	0.867814	0.910225	0.927642	0.869234	0.891115	0.937049	0.907220
hiphop.00056	GZ	100.86	100.85	0	50	99.38	4	0.994818	0.051872	0	1	0.871049	0.893532	0.870560	0.994818	0.893283	0.994105	0.993789	0.992360	0.994697
hiphop.00057	GZ	111.22	110.2	0	41	89.10	12	0.994705	0.034019	1	0	0.959163	0.958561	0.993852	0.962209	0.994144	0.958646	0.994705	0.963195	0.948213
hiphop.00058	GZ	91.42	180.19	1	90	172.27	32	0.989600	0.036340	0	1	0.963033	0.939714	0.948101	0.954090	0.941915	0.983626	0.952429	0.984749	0.989600
hiphop.00059	GZ	92.04	184.85	1	47	92.29	16	0.993048	0.028116	0	1	0.955914	0.933889	0.951215	0.974665	0.932286	0.990678	0.973949	0.993048	0.984934
hiphop.00060	GZ	90.51	179.35	1	88	184.57	32	0.966940	0.166787	0	1	0.901797	0.799714	0.777581	0.793327	0.794255	0.963367	0.800592	0.960216	0.966940
hiphop.00061	GZ	93.02	185.97	1	93	184.57	32	0.984651	0.066054	0	1	0.908243	0.887152	0.867337	0.928952	0.884201	0.975282	0.929975	0.975941	0.984651
hiphop.00062	GZ	92.02	184.56	1	45	92.29	8	0.978765	0.108519	0	1	0.925306	0.875395	0.863002	0.854371	0.865095	0.978765	0.843243	0.968043	0.930174
hiphop.00063	GZ	93.98	93.86	0	48	92.29	16	0.980238	0.062521	0	1	0.945534	0.935532	0.915053	0.908542	0.904576	0.907935	0.920380	0.980238	0.961891
hiphop.00064	GZ	86.22	172.29	1	42	86.13	8	0.987756	0.017092	0	1	0.975559	0.966513	0.968206	0.969410	0.965641	0.987756	0.972986	0.985446	0.971919
hiphop.00065	GZ	96.24	192.31	1	49	95.70	8	0.952429	0.017027	0	1	0.951622	0.933645	0.937989	0.937160	0.932594	0.952429	0.926904	0.947870	0.927589
hiphop.00066	GZ	91.96	185.15	1	46	92.29	8	0.947602	0.067202	0	1	0.922707	0.876100	0.857587	0.855897	0.884700	0.947602	0.851693	0.943576	0.939921
hiphop.00067	GZ	97.13	97.1	0	49	95.70	16	0.990300	0.101247	0	1	0.924286	0.885511	0.883592	0.885703	0.889350	0.959615	0.888757	0.990300	0.983572
hiphop.00068	GZ	96.81	192.37	1	48	95.70	16	0.984122	0.031661	0	1	0.951972	0.937337	0.943927	0.954005	0.939778	0.980841	0.952950	0.984122	0.973455
hiphop.00069	GZ	102.28	132.29	-1	64	129.20	1	0.957057	0.008633	1	0	0.957057	0.953797	0.952072	0.949507	0.947097	0.949673	0.947342	0.940274	0.943163
hiphop.00070	GZ	96.28	191.42	1	48	95.70	16	0.987677	0.149831	0	1	0.902855	0.839326	0.796112	0.791097	0.836367	0.983745	0.791698	0.987677	0.982321
hiphop.00071	GZ	95.37	190.76	1	48	95.70	16	0.961869	0.041982	0	1	0.904718	0.857963	0.900255	0.956950	0.848797	0.956323	0.954765	0.961869	0.935054
hiphop.00072	GZ	98.14	196.34	1	47	99.38	12	0.978676	0.062149	0	1	0.920353	0.903750	0.908147	0.921076	0.903947	0.923928	0.978676	0.924602	0.912701
hiphop.00073	GZ	92.52	185.02	1	46	92.29	16	0.961220	0.013453	0	1	0.952925	0.951192	0.936664	0.949056	0.941454	0.951411	0.946477	0.961220	0.942367
