track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
hiphop.00087	101.32	101.33	0.5434	187.75	0.0570	68.00	0.3913	102.50	0.5879	137.73	0.6159	75.50	0.0700	114.89	0.7218	12.77	6.83	0.0570	6.70	6.76	0	0	30.01	205	0.0056	0.0099	0.0238	0.0425	0.0000	0.9615	0.0000	0.3333	0.0000	0.0965	0.0000	0.5714	0.9804	0.0000	0.9902	0.0686	0
hiphop.00088	115.96	148.41	0.3516	115.50	0.0243	148.50	0.2145	115.23	0.6396	76.99	0.6522	116.50	0.0715	113.80	0.6523	15.76	8.20	0.0000	6.73	6.03	0	0	30.01	246	0.0189	0.0384	0.0112	0.0210	0.5467	0.3947	0.4698	0.4888	0.5097	0.5153	0.5277	0.5430	0.7510	0.0857	0.7673	0.9306	-1
hiphop.00089	126.25	126.17	0.6488	125.25	0.0429	84.00	0.4668	63.49	0.7264	85.13	0.8519	126.50	0.1546	159.07	0.8008	13.74	7.23	0.0000	5.16	5.73	0	0	30.01	217	0.0646	0.0611	0.3817	0.0597	0.8281	0.6562	0.9921	0.5211	0.4432	0.1781	0.8049	0.6155	0.7315	0.2454	0.8889	0.4352	0
hiphop.00090	115.17	76.63	0.4160	187.75	0.0264	76.00	0.3296	77.51	0.6094	77.42	0.7590	115.50	0.0644	174.09	0.6520	13.86	8.90	0.0000	6.16	5.70	0	0	30.01	267	0.0389	0.0567	0.0164	0.0802	0.2051	0.1500	0.4026	0.8870	0.3608	0.1749	0.4013	0.7297	0.1391	0.0000	0.6805	0.8008	-1
hiphop.00091	101.48	101.53	0.5445	187.75	0.0455	101.00	0.4213	102.17	0.7725	102.24	0.7447	101.50	0.1140	125.95	0.6947	13.36	8.20	0.0000	6.50	6.13	0	0	30.01	246	0.0226	0.0414	0.1505	0.0408	0.3922	0.5385	0.9216	0.4641	0.5495	0.4532	0.7079	0.5081	0.5878	0.0367	0.8082	0.5265	0
hiphop.00092	114.29	114.1	0.4734	115.50	0.0339	75.50	0.3528	112.90	0.9025	76.17	0.9584	114.00	0.1074	114.69	0.6144	12.28	8.53	0.0000	6.53	5.13	0	0	30.01	256	0.0699	0.0545	0.1754	0.0433	0.4655	0.1379	0.9304	0.3895	0.4923	0.2968	0.6963	0.4107	0.5922	0.0784	0.8235	0.5804	0
hiphop.00093	117.62	117.66	0.5818	115.50	0.0245	79.00	0.4680	118.20	1.0000	78.11	1.0000	116.50	0.1250	146.55	0.8288	16.18	8.50	0.0000	6.73	5.86	0	0	30.01	255	0.1034	0.0620	0.2356	0.0916	0.3898	0.3000	0.9576	0.4689	0.2839	0.2095	0.7654	0.4864	0.5787	0.0866	0.8307	0.5945	0
hiphop.00094	74.24	148.73	0.6006	150.25	0.0372	74.50	0.5051	151.67	0.6113	151.78	0.6849	149.50	0.1748	149.15	0.6449	12.02	7.60	0.0000	5.70	5.16	0	0	30.01	228	0.0771	0.0248	0.6195	0.1193	0.1200	0.1053	0.9128	0.4688	0.1421	0.5976	0.6559	0.5962	0.6476	0.3700	0.8106	0.5463	1
hiphop.00095	111.24	111.14	0.6816	111.25	0.0285	74.00	0.4595	111.55	0.9779	111.82	0.8106	111.50	0.1496	111.72	0.7961	16.96	7.80	0.0000	6.50	5.06	0	0	30.01	234	0.0505	0.0634	0.2444	0.0562	1.0000	0.2143	0.9643	0.3892	0.5398	0.4053	0.7697	0.3170	0.6266	0.1073	0.8283	0.6009	0
hiphop.00096	108.61	72.38	0.6233	187.75	0.0407	81.50	0.4259	72.65	0.8365	72.50	0.7456	109.00	0.0952	134.86	0.6765	15.34	9.16	0.0000	6.33	6.16	0	0	30.01	275	0.0025	0.0098	0.0266	0.1545	0.8649	0.1053	0.6849	0.5505	0.6491	0.4797	0.6631	0.6722	0.0839	0.0000	0.6569	0.7993	-1
hiphop.00097	113.36	113.27	0.5571	187.75	0.0223	196.50	0.2582	113.43	0.6801	112.99	0.7628	98.50	0.0747	140.55	0.7224	13.65	8.70	0.0000	6.20	6.40	0	0	30.01	261	0.0223	0.0176	0.1232	0.0768	0.1930	0.8966	0.8684	0.5588	0.3371	0.6157	0.6566	0.4550	0.6308	0.0231	0.8077	0.5692	0
hiphop.00098	106.09	106.02	0.6495	103.50	0.0155	133.50	0.3777	104.95	0.9850	108.00	1.0000	105.50	0.1309	131.94	0.7580	13.74	6.43	0.0000	5.03	4.86	0	0	30.01	193	0.0891	0.0777	0.3245	0.0795	0.2222	0.3333	0.9626	0.4250	0.2310	0.5707	0.8066	0.6223	0.7031	0.2083	0.8177	0.5938	0
hiphop.00099	108.02	108.06	0.7621	187.75	0.0284	108.50	0.6792	106.71	1.0000	71.21	1.0000	108.00	0.2129	161.26	0.6922	12.93	7.53	0.0000	5.67	5.87	0	0	30.00	226	0.0655	0.0259	0.2132	0.0696	0.2182	0.2143	0.9450	0.4969	0.2983	0.4023	0.9075	0.8873	0.6756	0.0889	0.8533	0.6044	0
jazz.00000	163.39	125.89	0.5075	125.25	0.0252	116.50	0.4310	126.43	0.4580	121.60	0.4790	123.50	0.1935	125.92	0.7890	18.44	7.16	0.0000	5.83	4.13	0	0	30.01	215	0.0161	0.0212	0.1072	0.0205	0.3175	0.4375	0.4524	0.4021	0.4209	0.4362	0.3670	0.4301	0.5794	0.2523	0.7850	0.5794	-1
jazz.00001	68.63	175.37	0.3731	176.75	0.0308	137.50	0.4720	142.68	0.3943	138.53	0.3699	69.00	0.1628	137.38	0.6607	18.37	8.10	0.0000	5.66	4.70	0	0	30.01	243	0.0397	0.0330	0.1018	0.0620	0.4205	0.3864	0.5000	0.4735	0.4602	0.5030	0.4765	0.5883	0.6983	0.2603	0.6570	0.8182	-1
jazz.00002	97.22	110.8	0.4980	187.75	0.0211	67.50	0.6101	109.92	0.6268	103.05	0.8932	101.00	0.1298	84.74	0.5709	17.12	7.73	0.0000	5.83	5.16	0	0	30.01	232	0.0332	0.0285	0.0108	0.0355	0.4643	0.3929	0.4054	0.4910	0.4551	0.4966	0.3976	0.5156	0.5325	0.0693	0.7273	0.7229	-1
jazz.00003	70.16	175.44	0.2194	176.75	0.0327	60.50	0.2932	182.73	0.2409	176.10	0.3345	182.00	0.0396	115.15	0.6393	15.14	8.70	0.0000	6.43	5.90	0	0	30.01	261	0.0201	0.0052	0.0951	0.0302	0.5568	0.4545	0.5625	0.4735	0.5549	0.4549	0.5007	0.4043	0.7077	0.2654	0.7115	0.7885	-1
jazz.00004	62.57	187.83	0.3706	187.75	0.0193	63.00	0.6696	183.46	0.4954	184.70	0.7547	94.00	0.1703	70.59	0.6431	11.80	7.43	0.0000	5.40	4.90	0	0	30.01	223	0.1212	0.0179	0.0970	0.1227	0.5426	0.6383	0.4894	0.4645	0.7363	0.6784	0.6297	0.7272	0.7387	0.4009	0.7928	0.7703	-1
jazz.00005	108.75	107.72	0.5793	111.25	0.0145	63.50	0.4752	107.52	0.9046	107.67	1.0000	111.50	0.0814	109.04	0.7063	15.27	6.66	0.0000	5.20	4.80	0	0	30.01	200	0.0349	0.0392	0.2627	0.0456	0.3333	0.4074	0.7222	0.4815	0.4281	0.4721	0.5951	0.3996	0.5879	0.1759	0.6884	0.6131	0
jazz.00006	133.03	133.15	0.6584	187.75	0.0139	131.50	0.5010	138.14	0.5958	132.89	0.6225	82.50	0.0853	130.97	0.8149	16.50	6.60	0.0000	4.76	4.36	0	0	30.01	198	0.3195	0.0798	0.1785	0.2880	0.6716	0.2647	0.4851	0.5200	0.6568	0.2058	0.6473	0.6441	0.5025	0.2081	0.6599	0.7563	0
jazz.00007	62.08	160.54	0.5499	176.75	0.0273	60.50	0.4997	158.56	0.7249	60.80	0.9932	184.00	0.1230	122.84	0.6015	13.92	7.43	0.0000	5.43	5.20	0	0	30.01	223	0.0333	0.0375	0.0337	0.0750	0.4321	0.4634	0.3975	0.4523	0.5163	0.3730	0.5248	0.4708	0.5991	0.3288	0.7568	0.7027	-1
jazz.00008	109.62	109.16	0.6824	176.75	0.0391	109.00	0.5907	109.45	1.0000	112.08	0.8850	164.00	0.1188	79.28	0.6090	14.22	7.50	0.0000	5.93	4.93	0	0	30.01	225	0.2195	0.0294	0.1368	0.1502	0.6364	0.6429	0.4273	0.5061	0.4802	0.5454	0.5286	0.5271	0.4955	0.0714	0.6786	0.7500	0
jazz.00009	56.94	169.35	0.5116	176.75	0.0274	84.50	0.5459	166.32	0.8187	166.58	0.7646	85.00	0.1515	84.51	0.6545	12.38	8.23	0.0000	5.53	5.63	0	0	30.01	247	0.0981	0.0323	0.1059	0.0330	0.6235	0.4186	0.5118	0.4667	0.6584	0.2668	0.5564	0.5976	0.6423	0.3333	0.7398	0.7236	-1
jazz.00010	55.03	165	0.5547	167.00	0.0566	85.50	0.6480	83.56	0.6561	165.22	0.8788	81.50	0.1433	61.66	0.5121	18.85	7.50	0.0000	6.00	4.96	0	0	30.01	225	0.0188	0.0101	0.1211	0.0719	0.4337	0.3333	0.4578	0.4556	0.2457	0.5462	0.4433	0.5398	0.6205	0.3571	0.7589	0.7054	-1
jazz.00011	202.41	67.15	0.5260	187.75	0.0217	66.50	0.3855	66.18	0.9603	65.76	0.9260	101.00	0.1399	117.38	0.6774	15.84	7.40	0.0000	5.63	5.10	0	0	30.01	222	0.0215	0.0299	0.0267	0.3412	0.4412	0.4118	0.3824	0.7327	0.4794	0.5547	0.5865	0.4486	0.1855	0.0000	0.5385	0.6923	3
jazz.00012	112.6	111.91	0.5302	150.25	0.0153	70.50	0.4210	111.34	0.9315	110.48	0.9400	169.00	0.0857	114.79	0.7125	16.45	7.30	0.0000	5.73	4.86	0	0	30.01	219	0.0848	0.0402	0.0297	0.3245	0.2679	0.7500	0.4375	0.6250	0.5116	0.5276	0.4722	0.5236	0.5596	0.0505	0.6330	0.7294	0
jazz.00013	148.19	146.91	0.3666	150.25	0.0290	81.00	0.3063	145.44	0.6111	146.21	0.6580	148.50	0.1112	82.05	0.5548	15.18	8.26	0.0000	6.10	5.80	0	0	30.01	248	0.0280	0.0257	0.1852	0.0629	0.6892	0.4595	0.6122	0.5023	0.5299	0.4895	0.5340	0.4766	0.6680	0.2470	0.8907	0.6032	0
jazz.00014	62.19	174.15	0.2849	176.75	0.0213	83.00	0.4447	131.67	0.4247	131.54	0.6697	63.00	0.1508	126.10	0.5763	18.11	7.43	0.0000	5.80	4.90	0	0	30.01	223	0.0442	0.0617	0.0487	0.1362	0.4091	0.4318	0.4114	0.4924	0.4664	0.4283	0.5834	0.3957	0.7117	0.3649	0.6937	0.7072	-1
jazz.00015	115.76	179.35	0.4078	176.75	0.0264	78.00	0.2872	115.61	0.8057	117.03	1.0000	118.50	0.0959	136.97	0.5551	15.90	8.06	0.0000	6.43	5.06	0	0	30.01	242	0.0472	0.0175	0.0160	0.0523	0.5556	0.4667	0.4444	0.4741	0.4889	0.5695	0.4657	0.5056	0.6722	0.3651	0.7261	0.7801	-1
jazz.00016	72.62	139.91	0.4890	150.25	0.0155	140.50	0.4192	73.41	0.8057	0.00	0.0000	140.50	0.0914	68.05	0.7205	17.10	7.16	0.0000	5.50	4.53	0	0	30.01	215	0.0645	0.0279	0.0995	0.0617	0.4714	0.5429	0.4786	0.4286	0.6342	0.3983	0.4237	0.5138	0.5561	0.2523	0.6822	0.7150	1
jazz.00017	212.81	110.27	0.6098	187.75	0.0169	119.00	0.4996	112.14	0.9255	111.90	0.9286	108.50	0.1350	97.21	0.5811	19.55	6.40	0.0000	5.56	4.80	0	0	30.01	192	0.0252	0.0355	0.0492	0.0562	0.2857	0.4643	0.3694	0.3855	0.4649	0.5372	0.6870	0.3818	0.6230	0.1466	0.6387	0.6178	2
jazz.00018	204.76	102.28	0.6048	187.75	0.0157	68.00	0.3367	102.57	0.9512	101.66	0.9723	102.50	0.1148	152.79	0.6034	16.55	7.83	0.0000	5.40	4.40	0	0	30.01	235	0.0932	0.0452	0.2984	0.1469	0.3654	0.4615	0.6893	0.5779	0.6168	0.5486	0.6521	0.6305	0.4316	0.0641	0.6453	0.7265	2
jazz.00019	91	129.17	0.5476	187.75	0.0390	82.00	0.3896	130.90	0.8301	128.51	0.8234	183.00	0.0866	90.69	0.5659	14.61	8.30	0.0000	6.36	5.93	0	0	30.01	249	0.0261	0.0256	0.0697	0.1112	0.4308	0.6061	0.5077	0.5155	0.5845	0.4936	0.4723	0.6054	0.6048	0.0605	0.7056	0.7944	-1
jazz.00020	106.99	143.62	0.4768	167.00	0.0297	68.00	0.5913	141.62	0.7500	106.52	0.7384	163.00	0.1088	176.20	0.6093	19.62	6.63	0.0000	5.23	4.93	0	0	30.01	199	0.0086	0.0245	0.1008	0.1539	0.4028	0.3056	0.4375	0.4537	0.3126	0.2632	0.3027	0.6529	0.5606	0.2778	0.6414	0.6515	-1
jazz.00021	123.24	122.25	0.4652	176.75	0.0199	65.50	0.3323	120.07	0.5371	120.10	0.5342	121.00	0.0844	124.11	0.7210	17.38	8.06	0.0000	5.90	5.16	0	0	30.01	242	0.0279	0.0175	0.0976	0.0498	0.5323	0.2581	0.5447	0.5163	0.4646	0.4201	0.6039	0.4490	0.5934	0.0996	0.7510	0.7095	0
jazz.00022	126.24	84.42	0.5044	187.75	0.0164	62.50	0.4670	84.46	0.7803	128.44	0.5801	127.50	0.1261	61.66	0.7446	14.91	7.20	0.0000	5.43	4.23	0	0	30.01	216	0.0265	0.0316	0.0123	0.3163	0.6512	0.4091	0.3529	0.6535	0.4615	0.3942	0.3726	0.5370	0.4233	0.0140	0.5767	0.7488	-1
jazz.00023	85.29	136.5	0.3351	130.50	0.0216	81.50	0.4441	134.70	0.6483	170.56	0.4516	86.00	0.0904	73.63	0.5474	14.95	8.03	0.0000	5.93	5.10	0	0	30.01	241	0.0566	0.0321	0.0475	0.0569	0.4348	0.3429	0.4234	0.4634	0.3713	0.3158	0.3494	0.4898	0.5292	0.1375	0.7792	0.7208	-1
jazz.00024	107.78	105.79	0.4734	107.25	0.0150	106.50	0.5662	105.81	0.8005	105.83	0.6762	106.50	0.1532	78.23	0.4218	15.90	6.90	0.0000	5.63	4.66	0	0	30.01	207	0.0230	0.0132	0.0451	0.0883	0.4340	0.3333	0.3774	0.4403	0.4920	0.3313	0.4118	0.4902	0.4612	0.1019	0.6408	0.6359	0
jazz.00025	203.21	101.42	0.4780	187.75	0.0257	102.50	0.3750	68.47	0.8924	101.92	0.9513	103.00	0.1020	61.66	0.6302	14.22	6.86	0.0000	5.36	5.06	0	0	30.01	206	0.0527	0.0110	0.2501	0.0214	0.4706	0.2692	0.5882	0.3529	0.5265	0.6650	0.5218	0.5543	0.5317	0.1171	0.6585	0.6488	2
jazz.00026	98.37	156.68	0.6464	187.75	0.0197	68.00	0.4841	156.25	0.8182	105.38	0.8003	89.00	0.1457	61.66	0.6625	12.51	8.23	0.0000	5.73	4.90	0	0	30.01	247	0.0508	0.0277	0.0827	0.0234	0.4810	0.4250	0.5414	0.4915	0.4225	0.5752	0.5505	0.5434	0.6098	0.1992	0.7073	0.7927	-1
jazz.00027	142.08	141.8	0.5623	150.25	0.0315	81.50	0.3115	143.92	0.7224	138.60	0.6167	140.00	0.1128	61.66	0.5950	16.01	8.30	0.0000	6.76	5.56	0	0	30.01	249	0.0360	0.0106	0.2185	0.1293	0.3521	0.8333	0.7817	0.5446	0.4588	0.5444	0.4969	0.4562	0.7621	0.1774	0.8347	0.6734	0
jazz.00028	201.3	67.65	0.3613	176.75	0.0310	66.50	0.4468	0.00	0.0000	0.00	0.0000	99.50	0.1451	199.67	0.5616	18.83	8.03	0.0000	5.73	4.70	0	0	30.01	241	0.0296	0.0449	0.0509	0.0681	0.5294	0.6471	0.5588	0.5588	0.4504	0.4945	0.4305	0.4945	0.1875	0.0000	0.4417	0.6333	3
jazz.00029	224.03	164.4	0.3918	167.00	0.0289	163.50	0.2913	114.42	0.7127	114.01	0.8859	81.00	0.0773	91.24	0.5371	18.45	8.00	0.0000	6.13	5.63	0	0	30.01	240	0.0270	0.0176	0.0432	0.0196	0.4940	0.3810	0.5212	0.4575	0.4984	0.5306	0.5087	0.4879	0.7490	0.2510	0.7155	0.7950	-1
jazz.00030	102.94	104.07	0.7063	176.75	0.0183	60.00	0.4204	106.09	1.0000	0.00	0.0000	114.00	0.0654	63.98	0.5901	14.81	8.06	0.0000	6.03	5.43	0	0	30.01	242	0.0382	0.0159	0.0672	0.0535	0.4906	0.4815	0.4762	0.4650	0.3179	0.6400	0.3464	0.3788	0.4523	0.0415	0.7178	0.7054	0
jazz.00031	321.64	189.81	0.2273	187.75	0.0426	91.00	0.2504	173.43	0.6734	174.14	0.6833	166.00	0.0532	163.71	0.5286	14.52	8.96	0.0000	6.90	4.83	0	0	30.01	269	0.0261	0.0290	0.0452	0.0202	0.5263	0.6042	0.5000	0.5018	0.4475	0.4730	0.5204	0.5138	0.7575	0.4179	0.8246	0.6940	-1
jazz.00032	129.9	188.46	0.3486	187.75	0.0279	190.00	0.5147	64.30	0.4979	127.87	0.6152	188.00	0.1521	125.58	0.6684	17.11	6.70	0.0000	5.53	5.50	0	0	30.01	201	0.0140	0.0150	0.1689	0.0118	0.4842	0.2917	0.4762	0.3993	0.2936	0.7000	0.5128	0.4711	0.7800	0.6600	0.7900	0.5200	-1
jazz.00033	94.7	94.87	0.6684	176.75	0.0344	94.50	0.6768	93.36	0.8860	93.78	0.9723	189.50	0.1411	93.31	0.6687	18.31	7.53	0.0000	6.26	5.43	0	0	30.01	226	0.0725	0.0406	0.0663	0.2919	0.6042	0.4167	0.6421	0.6783	0.1441	0.1168	0.8377	0.5847	0.5111	0.0044	0.6444	0.6756	0
jazz.00034	194.96	194.5	0.6828	193.75	0.0276	64.50	0.5479	195.22	0.4825	194.56	0.4939	97.00	0.1903	193.35	0.8548	13.43	6.13	0.0000	5.36	4.50	0	0	30.01	184	0.2963	0.0403	0.5882	0.4377	0.7551	0.2449	0.6667	0.4897	0.6802	0.1929	0.6672	0.7744	0.7869	0.6667	0.7104	0.7541	0
jazz.00035	70.45	70.48	0.5824	187.75	0.0258	71.00	0.6031	73.55	0.4116	70.90	0.9712	71.50	0.0939	70.05	0.7743	12.90	7.93	0.0000	6.00	5.00	0	0	30.01	238	0.0407	0.0082	0.0909	0.1110	0.5556	0.4444	0.6197	0.6132	0.3317	0.5888	0.8039	0.7320	0.1814	0.0000	0.6624	0.6878	0
jazz.00036	124.54	125.58	0.4517	125.25	0.0276	83.50	0.4725	126.25	0.6333	125.84	0.5796	125.50	0.1661	97.47	0.5957	15.92	6.53	0.0000	5.70	4.70	0	0	30.01	196	0.0518	0.0563	0.3758	0.0490	0.4603	0.2500	0.6825	0.4180	0.6400	0.1154	0.6024	0.5622	0.7692	0.3538	0.8974	0.4718	0
jazz.00037	97.14	97.18	0.7756	176.75	0.0217	97.50	0.6253	97.12	0.9948	97.10	1.0000	97.50	0.1341	96.62	0.7439	14.06	7.36	0.0000	5.93	5.13	0	0	30.01	221	0.0312	0.0291	0.1628	0.3683	0.5306	0.4000	0.6224	0.7260	0.1394	0.1566	0.7483	0.6280	0.5227	0.0091	0.5864	0.7545	0
jazz.00038	148.88	150.13	0.7001	187.75	0.0261	149.50	0.4840	151.18	0.7363	151.08	0.5853	75.00	0.1132	150.15	0.7162	14.60	7.46	0.0000	5.63	4.76	0	0	30.01	224	0.0958	0.0479	0.1567	0.2036	0.4737	0.6316	0.5894	0.5398	0.6686	0.5859	0.6527	0.5333	0.5874	0.2466	0.7175	0.7534	0
jazz.00039	197.81	196.88	0.5822	193.75	0.0329	196.00	0.6005	0.00	0.0000	0.00	0.0000	98.50	0.2484	196.68	0.8187	14.38	5.30	0.0000	4.93	3.80	0	0	30.01	159	0.3154	0.0227	0.2181	0.1083	0.6061	0.2200	0.4569	0.3277	0.6245	0.0669	0.5839	0.6659	0.8671	0.7532	0.8354	0.7468	0
jazz.00040	100.46	100.52	0.4194	150.25	0.0361	91.00	0.3951	99.74	0.7389	99.93	1.0000	94.00	0.0493	100.40	0.5021	12.89	9.00	0.0000	5.90	5.20	0	0	30.01	270	0.0131	0.0419	0.1189	0.1930	0.6471	0.4615	0.6040	0.6755	0.4808	0.4007	0.5798	0.5533	0.3792	0.0260	0.6803	0.7621	0
jazz.00041	188.27	188.37	0.5984	187.74	0.0250	189.50	0.5700	93.61	0.4897	93.48	0.4749	188.50	0.1855	187.15	0.7411	14.76	6.20	0.0000	5.13	4.83	0	0	30.01	186	0.3451	0.0208	0.3665	0.3510	0.6421	0.3542	0.5503	0.4982	0.5924	0.3386	0.5400	0.6268	0.7135	0.5405	0.6216	0.8270	0
jazz.00042	73.44	132.53	0.3726	150.26	0.0162	65.50	0.3598	130.29	0.4582	70.05	0.6932	75.50	0.0807	69.45	0.5910	15.21	7.20	0.0000	5.96	5.30	0	0	30.01	216	0.0424	0.0327	0.0283	0.0622	0.4328	0.4118	0.4211	0.4472	0.5167	0.3479	0.4426	0.5003	0.6000	0.1907	0.7209	0.6512	-1
jazz.00043	153.06	152.87	0.3852	154.00	0.0181	153.00	0.4539	153.56	0.5089	77.16	0.5267	77.00	0.1671	76.87	0.7134	13.67	7.33	0.0000	5.60	4.70	0	0	30.01	220	0.1515	0.0300	0.1687	0.1094	0.4416	0.4103	0.5033	0.4522	0.5017	0.3557	0.5023	0.5775	0.6347	0.3014	0.6438	0.7397	0
jazz.00044	104.06	103.65	0.5424	176.75	0.0245	103.50	0.5114	107.44	0.8192	101.16	1.0000	155.00	0.0829	102.02	0.7555	16.73	8.16	0.0000	5.76	5.33	0	0	30.01	245	0.0857	0.0295	0.1556	0.1329	0.6731	0.3846	0.6442	0.5321	0.5656	0.5540	0.4954	0.5500	0.4672	0.0123	0.6434	0.7213	0
jazz.00045	74.22	147.6	0.5874	187.75	0.0165	147.00	0.4656	72.57	0.4244	73.18	0.9706	147.50	0.0856	73.30	0.7480	13.35	7.80	0.0000	6.03	5.00	0	0	30.01	234	0.0939	0.0215	0.1143	0.0814	0.5405	0.3784	0.5135	0.4910	0.6379	0.7511	0.5415	0.5778	0.6094	0.2189	0.7639	0.7382	1
jazz.00046	215.01	107.39	0.6126	187.75	0.0147	71.50	0.5041	106.86	1.0000	107.53	1.0000	107.00	0.1500	122.87	0.5797	13.83	6.23	0.0000	5.50	4.50	0	0	30.01	187	0.0461	0.0360	0.3571	0.0635	0.1852	0.4074	0.6296	0.4691	0.2557	0.6732	0.6111	0.5882	0.6989	0.2043	0.7366	0.5968	2
jazz.00047	208.4	105.98	0.5023	167.00	0.0243	105.50	0.2897	70.85	1.0000	102.84	0.9922	106.50	0.1333	84.67	0.6742	14.43	7.56	0.0000	5.36	4.83	0	0	30.01	227	0.0465	0.0463	0.2204	0.0613	0.6481	0.2593	0.6168	0.4375	0.4711	0.2292	0.5782	0.5570	0.4513	0.0973	0.6283	0.7301	2
jazz.00048	130.04	128.74	0.5576	176.75	0.0161	127.00	0.4660	126.97	0.6018	128.31	0.6525	64.50	0.1869	125.16	0.6695	13.64	7.03	0.0000	4.96	4.60	0	0	30.01	211	0.1496	0.0145	0.1776	0.1732	0.3231	0.4545	0.4651	0.4897	0.3229	0.5661	0.6380	0.4259	0.5667	0.2000	0.7190	0.7143	0
jazz.00049	44.08	114.37	0.4493	176.75	0.0188	76.00	0.4010	112.00	1.0000	100.26	0.7301	114.00	0.0585	70.00	0.6603	11.13	8.53	0.0000	5.77	5.80	0	0	30.01	256	0.0427	0.0288	0.0975	0.1416	0.5862	0.5172	0.5739	0.5640	0.6463	0.4366	0.5661	0.6326	0.4667	0.0588	0.7882	0.7412	-1
jazz.00050	155.09	156.1	0.5045	115.50	0.0217	155.00	0.3045	152.85	0.6421	154.40	0.7041	79.00	0.0439	155.56	0.8328	10.11	8.40	0.0000	6.29	5.34	0	0	30.35	255	0.1610	0.0132	0.1628	0.1572	0.4557	0.6000	0.5823	0.5485	0.5428	0.5692	0.5456	0.5010	0.6457	0.1772	0.6772	0.8819	0
jazz.00051	94.7	94.87	0.6720	176.75	0.0344	94.50	0.6770	93.36	0.8867	93.78	0.9716	189.50	0.1411	93.31	0.6688	18.30	7.56	0.0000	6.26	5.46	0	0	30.01	227	0.0724	0.0443	0.0696	0.2913	0.5833	0.4583	0.6211	0.6783	0.1709	0.3705	0.8418	0.5738	0.5044	0.0044	0.6460	0.6814	0
jazz.00052	107.15	107.21	0.7296	187.75	0.0144	60.50	0.3880	109.81	1.0000	71.80	1.0000	106.00	0.1129	162.37	0.4924	10.81	7.19	0.0000	5.63	4.83	0	0	30.20	217	0.0620	0.0286	0.1777	0.0883	0.6111	0.4074	0.5370	0.5000	0.2896	0.6251	0.7300	0.6357	0.5139	0.0787	0.6713	0.6204	0
jazz.00053	194.96	194.5	0.6827	193.75	0.0276	64.50	0.5473	195.21	0.4827	194.56	0.4939	97.00	0.1905	193.35	0.8548	13.14	6.13	0.0000	5.36	4.50	0	0	30.01	184	0.2963	0.0403	0.5882	0.4377	0.7551	0.2449	0.6667	0.4897	0.6806	0.1926	0.6666	0.7761	0.7869	0.6667	0.7104	0.7541	0
jazz.00055	70.45	70.69	0.6433	187.75	0.0281	71.00	0.6022	73.56	0.4105	70.90	0.9712	71.50	0.0936	70.05	0.7743	12.91	7.90	0.0000	5.96	5.06	0	0	30.01	237	0.0422	0.0160	0.0914	0.0942	0.5000	0.4444	0.5352	0.4860	0.2499	0.5735	0.4575	0.6317	0.1737	0.0000	0.6483	0.6949	0
jazz.00056	124.54	125	0.4571	187.75	0.0537	125.50	0.2719	125.89	0.6487	126.12	0.6317	188.00	0.0536	185.16	0.5979	9.83	8.62	0.0000	6.33	5.54	0	0	30.17	260	0.0187	0.0277	0.2246	0.0852	0.4603	0.8438	0.6111	0.5026	0.4093	0.5385	0.4768	0.5489	0.5367	0.0656	0.7645	0.7375	0
jazz.00057	94.94	157.64	0.2867	158.25	0.0183	79.00	0.3894	183.43	0.6095	95.28	1.0000	141.00	0.0754	93.44	0.6922	13.44	8.03	0.0000	5.23	4.80	0	0	30.01	241	0.0262	0.0349	0.0176	0.0875	0.4177	0.4250	0.4304	0.5021	0.5959	0.6256	0.5163	0.5520	0.6000	0.2250	0.7167	0.7458	-1
jazz.00058	125.4	125.58	0.4510	125.25	0.0276	83.50	0.4718	126.25	0.6339	125.84	0.5797	125.50	0.1659	97.47	0.5957	15.91	6.46	0.0000	5.63	4.70	0	0	30.01	194	0.0482	0.0553	0.3919	0.0526	0.3968	0.2188	0.6905	0.4180	0.6235	0.2109	0.5989	0.5673	0.7927	0.3731	0.9067	0.4611	0
jazz.00059	106.61	183.25	0.3870	187.75	0.0285	68.50	0.3505	183.92	0.7780	76.10	0.5995	157.00	0.1073	154.70	0.5998	10.46	7.61	0.0000	5.71	5.02	0	0	30.48	232	0.0179	0.0504	0.1441	0.0295	0.4468	0.4681	0.5134	0.4250	0.5743	0.4808	0.3967	0.4272	0.6623	0.4935	0.7792	0.6364	-1
jazz.00060	97.14	97.28	0.7503	176.75	0.0222	97.50	0.6312	97.15	0.9973	97.10	1.0000	97.50	0.1365	96.62	0.7440	14.08	7.40	0.0000	5.93	5.20	0	0	30.01	222	0.0311	0.0308	0.1545	0.3443	0.4490	0.3200	0.6122	0.6781	0.1251	0.4719	0.7232	0.5999	0.5158	0.0090	0.5973	0.7421	0
